ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.ack,tcp.flags.reset,tcp.len,frame.len,frame.time,frame.time_relative,frame.protocols,frame.number,_ws.col.info,tcp.analysis.flags,tcp.analysis.retransmission,udp.length,http.request.method,http.request.uri,http.authbasic,http.user_agent,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.stream,tcp.urgent_pointer,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,udp.port,frame.time_delta,tcp.time_relative,tcp.time_delta
"192.168.1.16","192.168.1.7","21","56218","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.134626049 Turquie","144.878137601","sll:ethertype:ip:tcp","461","21 → 56218 [ACK] Seq=21 Ack=16 Win=5888 Len=0 TSval=1326429 TSecr=1729658292",,,,,,,,"52","True","False",,,,"64","6","5888","16","21","12","0","0.000348906",,,,"0.000348906","0.351927863","0.000348906"
"192.168.1.16","192.168.1.7","21","56218","0x0018","False","True","False","34","102","Apr  1, 2024 00:38:55.134716173 Turquie","144.878227725","sll:ethertype:ip:tcp:ftp","462","Response: 331 Please specify the password.",,,,,,,,"86","True","False",,,,"64","6","5888","16","21","12","0",,,,,"0.000090124","0.352017987","0.000090124"
"192.168.1.7","192.168.1.16","56218","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.134736440 Turquie","144.878247992","sll:ethertype:ip:tcp","463","56218 → 21 [ACK] Seq=16 Ack=55 Win=32128 Len=0 TSval=1729658293 TSecr=1326429",,,,,,,,"52","True","False",,,,"64","6","32128","55","16","12","0","0.000020267",,,,"0.000020267","0.352038254","0.000020267"
"192.168.1.7","192.168.1.16","56222","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:38:55.155201997 Turquie","144.898713549","sll:ethertype:ip:tcp:ftp","464","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","21","1","13","0",,,,,"0.020465557","0.351971376","0.349260598"
"192.168.1.16","192.168.1.7","21","56222","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.155487827 Turquie","144.898999379","sll:ethertype:ip:tcp","465","21 → 56222 [ACK] Seq=21 Ack=16 Win=5888 Len=0 TSval=1326431 TSecr=1729658313",,,,,,,,"52","True","False",,,,"64","6","5888","16","21","13","0","0.000285830",,,,"0.000285830","0.352257206","0.000285830"
"192.168.1.16","192.168.1.7","21","56222","0x0018","False","True","False","34","102","Apr  1, 2024 00:38:55.155629678 Turquie","144.899141230","sll:ethertype:ip:tcp:ftp","466","Response: 331 Please specify the password.",,,,,,,,"86","True","False",,,,"64","6","5888","16","21","13","0",,,,,"0.000141851","0.352399057","0.000141851"
"192.168.1.7","192.168.1.16","56222","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.155644790 Turquie","144.899156342","sll:ethertype:ip:tcp","467","56222 → 21 [ACK] Seq=16 Ack=55 Win=32128 Len=0 TSval=1729658314 TSecr=1326431",,,,,,,,"52","True","False",,,,"64","6","32128","55","16","13","0","0.000015112",,,,"0.000015112","0.352414169","0.000015112"
"192.168.1.7","192.168.1.16","56218","21","0x0018","False","True","False","13","81","Apr  1, 2024 00:38:55.236095820 Turquie","144.979607372","sll:ethertype:ip:tcp:ftp","468","Request: PASS justin",,,,,,,,"65","True","False",,,,"64","6","32128","55","16","12","0",,,,,"0.080451030","0.453397634","0.101359380"
"192.168.1.7","192.168.1.16","56222","21","0x0018","False","True","False","13","81","Apr  1, 2024 00:38:55.256294570 Turquie","144.999806122","sll:ethertype:ip:tcp:ftp","469","Request: PASS loveme",,,,,,,,"65","True","False",,,,"64","6","32128","55","16","13","0",,,,,"0.020198750","0.453063949","0.100649780"
"192.168.1.16","192.168.1.7","21","56218","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.272462407 Turquie","145.015973959","sll:ethertype:ip:tcp","470","21 → 56218 [ACK] Seq=55 Ack=29 Win=5888 Len=0 TSval=1326443 TSecr=1729658394",,,,,,,,"52","True","False",,,,"64","6","5888","29","55","12","0","0.036366587",,,,"0.016167837","0.489764221","0.036366587"
"192.168.1.16","192.168.1.7","21","56222","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.291709101 Turquie","145.035220653","sll:ethertype:ip:tcp","471","21 → 56222 [ACK] Seq=55 Ack=29 Win=5888 Len=0 TSval=1326445 TSecr=1729658414",,,,,,,,"52","True","False",,,,"64","6","5888","29","55","13","0","0.035414531",,,,"0.019246694","0.488478480","0.035414531"
"192.168.1.16","192.168.1.7","21","57682","0x0018","False","True","False","22","90","Apr  1, 2024 00:38:55.353037766 Turquie","145.096549318","sll:ethertype:ip:tcp:ftp","472","Response: 530 Login incorrect.",,,,,,,,"74","True","False",,,,"64","6","5888","89","167","10","0",,,,,"0.061328665","10.225231261","2.941061319"
"192.168.1.7","192.168.1.16","57682","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.353094748 Turquie","145.096606300","sll:ethertype:ip:tcp","473","57682 → 21 [ACK] Seq=89 Ack=189 Win=32128 Len=0 TSval=1729658511 TSecr=1326451",,,,,,,,"52","True","False",,,,"64","6","32128","189","89","10","0","0.000056982",,,,"0.000056982","10.225288243","0.000056982"
"192.168.1.16","192.168.1.7","21","57696","0x0018","False","True","False","22","90","Apr  1, 2024 00:38:55.354537667 Turquie","145.098049219","sll:ethertype:ip:tcp:ftp","474","Response: 530 Login incorrect.",,,,,,,,"74","True","False",,,,"64","6","5888","94","167","11","0",,,,,"0.001442919","10.226617996","2.942561017"
"192.168.1.7","192.168.1.16","57696","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.354580438 Turquie","145.098091990","sll:ethertype:ip:tcp","475","57696 → 21 [ACK] Seq=94 Ack=189 Win=32128 Len=0 TSval=1729658513 TSecr=1326451",,,,,,,,"52","True","False",,,,"64","6","32128","189","94","11","0","0.000042771",,,,"0.000042771","10.226660767","0.000042771"
"192.168.1.16","192.168.1.7","21","57696","0x0011","False","True","False","0","68","Apr  1, 2024 00:38:55.355566790 Turquie","145.099078342","sll:ethertype:ip:tcp","476","21 → 57696 [FIN, ACK] Seq=189 Ack=94 Win=5888 Len=0 TSval=1326451 TSecr=1729658513",,,,,,,,"52","True","False",,,,"64","6","5888","94","189","11","0",,,,,"0.000986352","10.227647119","0.000986352"
"192.168.1.16","192.168.1.7","21","57682","0x0011","False","True","False","0","68","Apr  1, 2024 00:38:55.356308514 Turquie","145.099820066","sll:ethertype:ip:tcp","477","21 → 57682 [FIN, ACK] Seq=189 Ack=89 Win=5888 Len=0 TSval=1326451 TSecr=1729658511",,,,,,,,"52","True","False",,,,"64","6","5888","89","189","10","0",,,,,"0.000741724","10.228502009","0.003213766"
"192.168.1.7","192.168.1.16","57682","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.398926380 Turquie","145.142437932","sll:ethertype:ip:tcp","478","57682 → 21 [ACK] Seq=89 Ack=190 Win=32128 Len=0 TSval=1729658557 TSecr=1326451",,,,,,,,"52","True","False",,,,"64","6","32128","190","89","10","0","0.042617866",,,,"0.042617866","10.271119875","0.042617866"
"192.168.1.7","192.168.1.16","57696","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.398953393 Turquie","145.142464945","sll:ethertype:ip:tcp","479","57696 → 21 [ACK] Seq=94 Ack=190 Win=32128 Len=0 TSval=1729658557 TSecr=1326451",,,,,,,,"52","True","False",,,,"64","6","32128","190","94","11","0","0.043386603",,,,"0.000027013","10.271033722","0.043386603"
"192.168.1.7","192.168.1.16","57682","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:38:55.454729522 Turquie","145.198241074","sll:ethertype:ip:tcp:ftp","480","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","190","89","10","0",,,,,"0.055776129","10.326923017","0.055803142"
"192.168.1.7","192.168.1.16","57682","21","0x0011","False","True","False","0","68","Apr  1, 2024 00:38:55.454788321 Turquie","145.198299873","sll:ethertype:ip:tcp","481","57682 → 21 [FIN, ACK] Seq=104 Ack=190 Win=32128 Len=0 TSval=1729658613 TSecr=1326451",,,,,,,,"52","True","False",,,,"64","6","32128","190","104","10","0",,,,,"0.000058799","10.326981816","0.000058799"
"192.168.1.16","192.168.1.7","21","57682","0x0004","False","False","True","0","62","Apr  1, 2024 00:38:55.455011376 Turquie","145.198522928","sll:ethertype:ip:tcp","482","21 → 57682 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","10","0",,,,,"0.000223055","10.327204871","0.000223055"
"192.168.1.16","192.168.1.7","21","57682","0x0004","False","False","True","0","62","Apr  1, 2024 00:38:55.455011533 Turquie","145.198523085","sll:ethertype:ip:tcp","483","21 → 57682 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","10","0",,,,,"0.000000157","10.327205028","0.000000157"
"192.168.1.7","192.168.1.16","56230","21","0x0002","True","False","False","0","76","Apr  1, 2024 00:38:55.455161640 Turquie","145.198673192","sll:ethertype:ip:tcp","484","56230 → 21 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=1729658613 TSecr=0 WS=128",,,,,,,,"60","True","False",,,,"64","6","32120","0","0","14","0",,,,,"0.000150107","0.000000000","0.000000000"
"192.168.1.16","192.168.1.7","21","56230","0x0012","True","True","False","0","76","Apr  1, 2024 00:38:55.455407954 Turquie","145.198919506","sll:ethertype:ip:tcp","485","21 → 56230 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=1326461 TSecr=1729658613 WS=128",,,,,,,,"60","True","False",,,,"64","6","5792","1","0","14","0","0.000246314",,,,"0.000246314","0.000246314","0.000246314"
"192.168.1.7","192.168.1.16","56230","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.455450895 Turquie","145.198962447","sll:ethertype:ip:tcp","486","56230 → 21 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=1729658613 TSecr=1326461",,,,,,,,"52","True","False",,,,"64","6","32128","1","1","14","0","0.000042941",,,,"0.000042941","0.000289255","0.000042941"
"192.168.1.16","192.168.1.7","21","56230","0x0018","False","True","False","20","88","Apr  1, 2024 00:38:55.457508638 Turquie","145.201020190","sll:ethertype:ip:tcp:ftp","487","Response: 220 (vsFTPd 2.3.4)",,,,,,,,"72","True","False",,,,"64","6","5888","1","1","14","0",,,,,"0.002057743","0.002346998","0.002057743"
"192.168.1.7","192.168.1.16","56230","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.457522210 Turquie","145.201033762","sll:ethertype:ip:tcp","488","56230 → 21 [ACK] Seq=1 Ack=21 Win=32128 Len=0 TSval=1729658616 TSecr=1326461",,,,,,,,"52","True","False",,,,"64","6","32128","21","1","14","0","0.000013572",,,,"0.000013572","0.002360570","0.000013572"
"192.168.1.7","192.168.1.16","57696","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:38:55.466700884 Turquie","145.210212436","sll:ethertype:ip:tcp:ftp","489","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","190","94","11","0",,,,,"0.009178674","10.338781213","0.067747491"
"192.168.1.7","192.168.1.16","57696","21","0x0011","False","True","False","0","68","Apr  1, 2024 00:38:55.466740611 Turquie","145.210252163","sll:ethertype:ip:tcp","490","57696 → 21 [FIN, ACK] Seq=109 Ack=190 Win=32128 Len=0 TSval=1729658625 TSecr=1326451",,,,,,,,"52","True","False",,,,"64","6","32128","190","109","11","0",,,,,"0.000039727","10.338820940","0.000039727"
"192.168.1.16","192.168.1.7","21","57696","0x0004","False","False","True","0","62","Apr  1, 2024 00:38:55.466959931 Turquie","145.210471483","sll:ethertype:ip:tcp","491","21 → 57696 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","11","0",,,,,"0.000219320","10.339040260","0.000219320"
"192.168.1.16","192.168.1.7","21","57696","0x0004","False","False","True","0","62","Apr  1, 2024 00:38:55.466960091 Turquie","145.210471643","sll:ethertype:ip:tcp","492","21 → 57696 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","11","0",,,,,"0.000000160","10.339040420","0.000000160"
"192.168.1.7","192.168.1.16","56238","21","0x0002","True","False","False","0","76","Apr  1, 2024 00:38:55.467019407 Turquie","145.210530959","sll:ethertype:ip:tcp","493","56238 → 21 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=1729658625 TSecr=0 WS=128",,,,,,,,"60","True","False",,,,"64","6","32120","0","0","15","0",,,,,"0.000059316","0.000000000","0.000000000"
"192.168.1.16","192.168.1.7","21","56238","0x0012","True","True","False","0","76","Apr  1, 2024 00:38:55.467201924 Turquie","145.210713476","sll:ethertype:ip:tcp","494","21 → 56238 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=1326462 TSecr=1729658625 WS=128",,,,,,,,"60","True","False",,,,"64","6","5792","1","0","15","0","0.000182517",,,,"0.000182517","0.000182517","0.000182517"
"192.168.1.7","192.168.1.16","56238","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.467213807 Turquie","145.210725359","sll:ethertype:ip:tcp","495","56238 → 21 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=1729658625 TSecr=1326462",,,,,,,,"52","True","False",,,,"64","6","32128","1","1","15","0","0.000011883",,,,"0.000011883","0.000194400","0.000011883"
"192.168.1.16","192.168.1.7","21","56238","0x0018","False","True","False","20","88","Apr  1, 2024 00:38:55.469683661 Turquie","145.213195213","sll:ethertype:ip:tcp:ftp","496","Response: 220 (vsFTPd 2.3.4)",,,,,,,,"72","True","False",,,,"64","6","5888","1","1","15","0",,,,,"0.002469854","0.002664254","0.002469854"
"192.168.1.7","192.168.1.16","56238","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.469702042 Turquie","145.213213594","sll:ethertype:ip:tcp","497","56238 → 21 [ACK] Seq=1 Ack=21 Win=32128 Len=0 TSval=1729658628 TSecr=1326462",,,,,,,,"52","True","False",,,,"64","6","32128","21","1","15","0","0.000018381",,,,"0.000018381","0.002682635","0.000018381"
"192.168.1.7","192.168.1.16","56230","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:38:55.807449427 Turquie","145.550960979","sll:ethertype:ip:tcp:ftp","498","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","21","1","14","0",,,,,"0.337747385","0.352287787","0.349927217"
"192.168.1.16","192.168.1.7","21","56230","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.807704949 Turquie","145.551216501","sll:ethertype:ip:tcp","499","21 → 56230 [ACK] Seq=21 Ack=16 Win=5888 Len=0 TSval=1326496 TSecr=1729658965",,,,,,,,"52","True","False",,,,"64","6","5888","16","21","14","0","0.000255522",,,,"0.000255522","0.352543309","0.000255522"
"192.168.1.16","192.168.1.7","21","56230","0x0018","False","True","False","34","102","Apr  1, 2024 00:38:55.807798722 Turquie","145.551310274","sll:ethertype:ip:tcp:ftp","500","Response: 331 Please specify the password.",,,,,,,,"86","True","False",,,,"64","6","5888","16","21","14","0",,,,,"0.000093773","0.352637082","0.000093773"
"192.168.1.7","192.168.1.16","56230","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.807811857 Turquie","145.551323409","sll:ethertype:ip:tcp","501","56230 → 21 [ACK] Seq=16 Ack=55 Win=32128 Len=0 TSval=1729658966 TSecr=1326496",,,,,,,,"52","True","False",,,,"64","6","32128","55","16","14","0","0.000013135",,,,"0.000013135","0.352650217","0.000013135"
"192.168.1.7","192.168.1.16","56238","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:38:55.819123411 Turquie","145.562634963","sll:ethertype:ip:tcp:ftp","502","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","21","1","15","0",,,,,"0.011311554","0.352104004","0.349421369"
"192.168.1.16","192.168.1.7","21","56238","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.819387929 Turquie","145.562899481","sll:ethertype:ip:tcp","503","21 → 56238 [ACK] Seq=21 Ack=16 Win=5888 Len=0 TSval=1326497 TSecr=1729658977",,,,,,,,"52","True","False",,,,"64","6","5888","16","21","15","0","0.000264518",,,,"0.000264518","0.352368522","0.000264518"
"192.168.1.16","192.168.1.7","21","56238","0x0018","False","True","False","34","102","Apr  1, 2024 00:38:55.819505008 Turquie","145.563016560","sll:ethertype:ip:tcp:ftp","504","Response: 331 Please specify the password.",,,,,,,,"86","True","False",,,,"64","6","5888","16","21","15","0",,,,,"0.000117079","0.352485601","0.000117079"
"192.168.1.7","192.168.1.16","56238","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.819517025 Turquie","145.563028577","sll:ethertype:ip:tcp","505","56238 → 21 [ACK] Seq=16 Ack=55 Win=32128 Len=0 TSval=1729658978 TSecr=1326497",,,,,,,,"52","True","False",,,,"64","6","32128","55","16","15","0","0.000012017",,,,"0.000012017","0.352497618","0.000012017"
"192.168.1.7","192.168.1.16","56230","21","0x0018","False","True","False","14","82","Apr  1, 2024 00:38:55.908481382 Turquie","145.651992934","sll:ethertype:ip:tcp:ftp","506","Request: PASS fuckyou",,,,,,,,"66","True","False",,,,"64","6","32128","55","16","14","0",,,,,"0.088964357","0.453319742","0.100669525"
"192.168.1.7","192.168.1.16","56238","21","0x0018","False","True","False","13","81","Apr  1, 2024 00:38:55.920834288 Turquie","145.664345840","sll:ethertype:ip:tcp:ftp","507","Request: PASS 123123",,,,,,,,"65","True","False",,,,"64","6","32128","55","16","15","0",,,,,"0.012352906","0.453814881","0.101317263"
"192.168.1.16","192.168.1.7","21","56230","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.941590909 Turquie","145.685102461","sll:ethertype:ip:tcp","508","21 → 56230 [ACK] Seq=55 Ack=30 Win=5888 Len=0 TSval=1326510 TSecr=1729659066",,,,,,,,"52","True","False",,,,"64","6","5888","30","55","14","0","0.033109527",,,,"0.020756621","0.486429269","0.033109527"
"192.168.1.16","192.168.1.7","21","56238","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:55.961222599 Turquie","145.704734151","sll:ethertype:ip:tcp","509","21 → 56238 [ACK] Seq=55 Ack=29 Win=5888 Len=0 TSval=1326512 TSecr=1729659079",,,,,,,,"52","True","False",,,,"64","6","5888","29","55","15","0","0.040388311",,,,"0.019631690","0.494203192","0.040388311"
"192.168.1.16","192.168.1.7","21","56218","0x0018","False","True","False","22","90","Apr  1, 2024 00:38:57.962148525 Turquie","147.705660077","sll:ethertype:ip:tcp:ftp","510","Response: 530 Login incorrect.",,,,,,,,"74","True","False",,,,"64","6","5888","29","55","12","0",,,,,"2.000925926","3.179450339","2.689686118"
"192.168.1.7","192.168.1.16","56218","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:57.962171955 Turquie","147.705683507","sll:ethertype:ip:tcp","511","56218 → 21 [ACK] Seq=29 Ack=77 Win=32128 Len=0 TSval=1729661120 TSecr=1326712",,,,,,,,"52","True","False",,,,"64","6","32128","77","29","12","0","0.000023430",,,,"0.000023430","3.179473769","0.000023430"
"192.168.1.16","192.168.1.7","21","56222","0x0018","False","True","False","22","90","Apr  1, 2024 00:38:57.983154431 Turquie","147.726665983","sll:ethertype:ip:tcp:ftp","512","Response: 530 Login incorrect.",,,,,,,,"74","True","False",,,,"64","6","5888","29","55","13","0",,,,,"0.020982476","3.179923810","2.691445330"
"192.168.1.7","192.168.1.16","56222","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:57.983186424 Turquie","147.726697976","sll:ethertype:ip:tcp","513","56222 → 21 [ACK] Seq=29 Ack=77 Win=32128 Len=0 TSval=1729661141 TSecr=1326714",,,,,,,,"52","True","False",,,,"64","6","32128","77","29","13","0","0.000031993",,,,"0.000031993","3.179955803","0.000031993"
"192.168.1.7","192.168.1.16","56218","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:38:58.063551329 Turquie","147.807062881","sll:ethertype:ip:tcp:ftp","514","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","77","29","12","0",,,,,"0.080364905","3.280853143","0.101379374"
"192.168.1.16","192.168.1.7","21","56218","0x0010","False","True","False","0","68","Apr  1, 2024 00:38:58.064067419 Turquie","147.807578971","sll:ethertype:ip:tcp","515","21 → 56218 [ACK] Seq=77 Ack=44 Win=5888 Len=0 TSval=1326722 TSecr=1729661222",,,,,,,,"52","True","False",,,,"64","6","5888","44","77","12","0","0.000516090",,,,"0.000516090","3.281369233","0.000516090"
